x,y,z
-19.98496056,11.69806671,1.02104545
-19.98496056,11.7480669,1.17104542
-19.83496094,11.69806671,0.92104542
-19.88496017,11.7480669,1.17104542
-20.43496132,11.94806671,-0.2789546
-20.43496132,11.94806671,-0.2289546
-20.48496056,11.9980669,-0.2789546
-20.43496132,11.9980669,-0.2289546
-20.48496056,11.9980669,-0.0289546
-20.38496017,12.04806709,-0.0789546
-20.48496056,12.09806728,-0.32895461
-20.48496056,12.14806747,-0.2289546
-20.38496017,12.14806747,-0.2289546
-20.48496056,12.14806747,-0.0289546
-20.38496017,12.09806728,-0.0289546
-20.33496094,12.09806728,-0.0789546
-20.33496094,12.09806728,-0.0289546
-20.23496056,11.9980669,-0.2289546
-20.18496132,11.94806671,-0.2789546
-20.23496056,11.9980669,-0.0289546
-20.18496132,11.94806671,-0.0289546
-20.13496017,12.09806728,-0.2289546
-20.38496017,12.04806709,0.0710454
-20.48496056,11.9980669,0.2210454
-20.38496017,12.04806709,0.2210454
-20.33496094,12.09806728,0.0710454
-20.38496017,12.19806671,0.0210454
-20.43496132,12.09806728,0.2210454
-20.33496094,12.14806747,0.2210454
-20.28495979,11.9980669,0.17104539
-20.28495979,12.14806747,0.17104539
-20.18496132,12.14806747,0.0710454
-20.18496132,12.14806747,0.17104539
-20.13496017,12.19806671,0.17104539
-20.43496132,12.64806747,-0.2789546
-20.48496056,12.64806747,-0.1289546
-20.43496132,12.64806747,-0.1289546
-20.38496017,12.29806709,0.0710454
-20.48496056,12.59806728,0.1210454
-20.48496056,12.64806747,0.1210454
-20.43496132,12.59806728,0.2210454
-19.83496094,12.04806709,-0.0789546
-20.03495979,12.19806671,0.2210454
-19.98496056,12.14806747,0.27104539
-20.43496132,11.89806747,0.4710454
-20.43496132,11.94806671,0.4710454
-20.48496056,12.19806671,0.4710454
-20.43496132,12.19806671,0.5710454
-20.48496056,12.14806747,0.77104539
-20.48496056,12.19806671,0.77104539
-20.28495979,11.89806747,0.4710454
-20.28495979,11.94806671,0.4710454
-20.23496056,11.94806671,0.5710454
-20.28495979,11.9980669,0.4710454
-20.23496056,11.94806671,0.72104537
-20.28495979,12.04806709,0.72104537
-20.23496056,11.9980669,0.72104537
-20.18496132,11.94806671,0.72104537
-20.13496017,11.89806747,0.72104537
-20.28495979,12.09806728,0.4710454
-20.28495979,12.09806728,0.72104537
-20.33496094,12.04806709,1.12104535
-20.43496132,12.2480669,0.87104541
-20.48496056,12.14806747,1.0710454
-20.43496132,12.14806747,1.0710454
-20.38496017,12.14806747,1.0710454
-20.33496094,12.14806747,1.0710454
-20.33496094,12.09806728,1.12104535
-20.38496017,12.19806671,1.0710454
-20.18496132,11.89806747,0.8210454
-20.28495979,11.89806747,1.12104535
-20.28495979,12.19806671,1.0710454
-20.48496056,12.39806747,0.52104539
-20.38496017,12.29806709,0.52104539
-20.33496094,12.39806747,0.42104539
-20.33496094,12.44806671,0.4710454
-20.48496056,12.64806747,0.4710454
-20.48496056,12.64806747,0.52104539
-20.38496017,12.4980669,0.4710454
-20.13496017,12.44806671,0.72104537
-20.48496056,12.29806709,0.87104541
-20.38496017,12.29806709,0.8210454
-20.38496017,12.44806671,0.87104541
-20.48496056,12.29806709,1.0710454
-20.48496056,12.44806671,1.0710454
-20.43496132,12.44806671,1.12104535
-20.33496094,12.39806747,1.02104545
-20.33496094,12.39806747,1.0710454
-20.38496017,12.39806747,1.17104542
-20.48496056,12.4980669,0.92104542
-20.43496132,12.4980669,0.92104542
-20.33496094,12.4980669,0.87104541
-20.38496017,12.4980669,0.92104542
-20.38496017,12.59806728,0.92104542
-20.43496132,12.4980669,1.17104542
-20.33496094,12.64806747,1.0710454
-20.28495979,12.39806747,0.8210454
-20.23496056,12.44806671,0.87104541
-20.18496132,12.39806747,0.8210454
-20.28495979,12.34806728,1.02104545
-20.23496056,12.34806728,1.17104542
-20.28495979,12.39806747,1.02104545
-20.28495979,12.39806747,1.17104542
-20.23496056,12.4980669,1.0710454
-20.28495979,12.64806747,1.0710454
-20.18496132,12.4980669,1.12104535
-20.03495979,11.89806747,0.67104542
-19.93496132,11.89806747,0.67104542
-19.73496056,12.04806709,0.5710454
-19.73496056,12.09806728,1.0710454
-19.68496132,11.34806728,-0.1289546
-19.68496132,11.34806728,-0.0789546
-19.63496017,11.39806747,-0.1289546
-19.58496094,11.34806728,-0.0789546
-19.48496056,11.2480669,-0.0289546
-19.43496132,11.44806671,-0.0289546
-19.38496017,11.29806709,-0.0289546
-19.68496132,11.2480669,0.27104539
-19.68496132,11.29806709,0.27104539
-19.68496132,11.39806747,0.37104541
-19.43496132,11.19806671,0.0710454
-19.33496094,11.44806671,0.2210454
-19.58496094,11.54806709,-0.1289546
-19.58496094,11.84806728,-0.2789546
-19.43496132,11.64806747,-0.1289546
-19.48496056,11.64806747,-0.0289546
-19.48496056,11.7480669,-0.37895459
-19.43496132,11.84806728,-0.2789546
-19.33496094,11.69806671,-0.37895459
-19.38496017,11.79806709,-0.37895459
-19.38496017,11.84806728,-0.37895459
-19.43496132,11.7480669,-0.0789546
-19.38496017,11.7480669,-0.1789546
-19.33496094,11.84806728,-0.1789546
-19.63496017,11.59806728,0.1210454
-19.53495979,11.59806728,0.0710454
-19.63496017,11.4980669,0.37104541
-19.58496094,11.69806671,0.37104541
-19.33496094,11.54806709,0.2210454
-19.33496094,11.64806747,0.27104539
-19.43496132,11.7480669,0.0710454
-19.48496056,11.84806728,0.1210454
-19.33496094,11.84806728,0.0710454
-19.43496132,11.7480669,0.37104541
-19.38496017,11.69806671,0.3210454
-19.38496017,11.7480669,0.37104541
-19.33496094,11.7480669,0.37104541
-19.33496094,11.84806728,0.2210454
-19.33496094,11.84806728,0.27104539
-19.38496017,11.79806709,0.37104541
-19.23496056,11.2480669,-0.1289546
-19.13496017,11.2480669,-0.1289546
-19.03495979,11.34806728,-0.0789546
-18.98496056,11.44806671,-0.0789546
-19.23496056,11.19806671,0.0710454
-19.18496132,11.29806709,0.0710454
-19.08496094,11.2480669,0.0210454
-19.03495979,11.19806671,0.0210454
-18.98496056,11.2480669,0.0210454
-19.23496056,11.64806747,-0.2789546
-19.18496132,11.54806709,-0.2789546
-19.18496132,11.64806747,-0.2789546
-19.23496056,11.54806709,-0.0289546
-19.23496056,11.69806671,-0.37895459
-19.13496017,11.84806728,-0.2789546
-18.93496132,11.54806709,-0.2789546
-19.03495979,11.59806728,-0.0789546
-19.08496094,11.7480669,-0.37895459
-19.03495979,11.84806728,-0.2789546
-18.98496056,11.7480669,-0.37895459
-18.98496056,11.7480669,-0.32895461
-18.93496132,11.84806728,-0.2789546
-19.08496094,11.84806728,-0.1789546
-19.03495979,11.84806728,-0.1289546
-18.93496132,11.69806671,-0.0789546
-18.98496056,11.79806709,-0.1289546
-19.23496056,11.4980669,0.2210454
-19.23496056,11.4980669,0.27104539
-19.18496132,11.64806747,0.2210454
-19.13496017,11.59806728,0.2210454
-19.13496017,11.59806728,0.27104539
-19.13496017,11.64806747,0.2210454
-19.18496132,11.64806747,0.37104541
-19.28495979,11.84806728,0.0710454
-19.28495979,11.69806671,0.27104539
-19.28495979,11.7480669,0.3210454
-19.23496056,11.79806709,0.27104539
-19.23496056,11.84806728,0.2210454
-19.28495979,11.84806728,0.37104541
-19.18496132,11.79806709,0.27104539
-19.18496132,11.79806709,0.3210454
-19.03495979,11.4980669,0.0210454
-19.08496094,11.54806709,0.37104541
-19.08496094,11.64806747,0.2210454
-19.03495979,11.64806747,0.2210454
-18.98496056,11.69806671,0.17104539
-18.93496132,11.7480669,0.17104539
-18.93496132,11.79806709,0.0210454
-19.08496094,11.7480669,0.2210454
-19.08496094,11.84806728,0.3210454
-19.03495979,11.79806709,0.3210454
-18.98496056,11.7480669,0.3210454
-18.98496056,11.79806709,0.3210454
-19.58496094,11.29806709,0.62104541
-19.48496056,11.39806747,0.5710454
-19.43496132,11.39806747,0.62104541
-19.53495979,11.59806728,0.67104542
-19.53495979,11.64806747,0.62104541
-19.53495979,11.7480669,0.67104542
-19.48496056,11.54806709,0.4710454
-19.43496132,11.59806728,0.4710454
-19.48496056,11.59806728,0.52104539
-19.38496017,11.59806728,0.4710454
-19.38496017,11.64806747,0.4710454
-19.43496132,11.4980669,0.62104541
-19.33496094,11.4980669,0.62104541
-19.38496017,11.59806728,0.62104541
-19.43496132,11.7480669,0.4710454
-19.48496056,11.84806728,0.4710454
-19.38496017,11.69806671,0.52104539
-19.38496017,11.7480669,0.52104539
-19.38496017,11.84806728,0.52104539
-19.33496094,11.84806728,0.52104539
-19.48496056,11.79806709,0.62104541
-19.43496132,11.79806709,0.77104539
-19.43496132,11.84806728,0.77104539
-19.38496017,11.69806671,0.67104542
-19.38496017,11.7480669,0.67104542
-19.33496094,11.79806709,0.67104542
-19.38496017,11.84806728,0.77104539
-19.33496094,11.84806728,0.77104539
-19.58496094,11.54806709,1.12104535
-19.53495979,11.64806747,1.12104535
-19.58496094,11.79806709,0.97104537
-19.53495979,11.79806709,0.97104537
-19.53495979,11.69806671,1.12104535
-19.53495979,11.7480669,1.12104535
-19.33496094,11.64806747,0.97104537
-19.48496056,11.54806709,1.02104545
-19.43496132,11.59806728,1.02104545
-19.33496094,11.4980669,1.0710454
-19.43496132,11.84806728,0.8210454
-19.38496017,11.84806728,1.02104545
-19.33496094,11.79806709,1.12104535
-19.28495979,11.44806671,0.5710454
-19.23496056,11.44806671,0.62104541
-18.98496056,11.44806671,0.42104539
-18.93496132,11.39806747,0.42104539
-19.23496056,11.54806709,0.5710454
-19.13496017,11.64806747,0.4710454
-19.23496056,11.69806671,0.52104539
-19.18496132,11.69806671,0.5710454
-19.18496132,11.7480669,0.5710454
-19.18496132,11.84806728,0.42104539
-19.13496017,11.79806709,0.4710454
-19.13496017,11.84806728,0.52104539
-19.28495979,11.69806671,0.62104541
-19.28495979,11.7480669,0.72104537
-19.28495979,11.84806728,0.72104537
-19.28495979,11.84806728,0.77104539
-19.18496132,11.79806709,0.72104537
-19.18496132,11.79806709,0.77104539
-19.18496132,11.84806728,0.72104537
-19.18496132,11.84806728,0.77104539
-19.13496017,11.79806709,0.77104539
-19.08496094,11.64806747,0.4710454
-18.93496132,11.4980669,0.42104539
-18.93496132,11.54806709,0.42104539
-18.93496132,11.59806728,0.42104539
-19.03495979,11.64806747,0.72104537
-19.08496094,11.69806671,0.4710454
-18.98496056,11.7480669,0.42104539
-18.93496132,11.7480669,0.42104539
-18.98496056,11.79806709,0.4710454
-18.98496056,11.84806728,0.42104539
-19.03495979,11.7480669,0.67104542
-19.03495979,11.7480669,0.72104537
-19.03495979,11.79806709,0.67104542
-19.08496094,11.79806709,0.72104537
-19.08496094,11.79806709,0.77104539
-18.98496056,11.84806728,0.72104537
-18.93496132,11.79806709,0.72104537
-19.23496056,11.59806728,0.97104537
-19.28495979,11.54806709,1.0710454
-19.13496017,11.64806747,1.02104545
-19.23496056,11.7480669,0.97104537
-19.13496017,11.69806671,0.92104542
-19.13496017,11.84806728,0.97104537
-19.28495979,11.69806671,1.0710454
-19.23496056,11.7480669,1.02104545
-19.13496017,11.69806671,1.17104542
-19.13496017,11.84806728,1.02104545
-18.93496132,11.64806747,0.87104541
-18.93496132,11.59806728,0.97104537
-19.03495979,11.59806728,1.02104545
-19.03495979,11.64806747,1.17104542
-19.03495979,11.69806671,0.92104542
-19.03495979,11.79806709,0.92104542
-18.98496056,11.7480669,0.97104537
-18.93496132,11.79806709,0.87104541
-19.08496094,11.69806671,1.02104545
-19.08496094,11.7480669,1.02104545
-19.03495979,11.69806671,1.02104545
-19.08496094,11.7480669,1.17104542
-19.08496094,11.79806709,1.17104542
-19.03495979,11.84806728,1.12104535
-19.03495979,11.84806728,1.17104542
-18.98496056,11.69806671,1.12104535
-18.98496056,11.84806728,1.02104545
-19.53495979,11.89806747,-0.2789546
-19.68496132,11.94806671,-0.0289546
-19.58496094,11.9980669,-0.1289546
-19.58496094,12.04806709,-0.1289546
-19.53495979,12.19806671,-0.37895459
-19.43496132,11.89806747,-0.37895459
-19.38496017,11.94806671,-0.2789546
-19.38496017,11.9980669,-0.37895459
-19.43496132,12.14806747,-0.1289546
-19.38496017,12.2480669,-0.1289546
-19.33496094,12.19806671,-0.1789546
-19.58496094,12.04806709,0.3210454
-19.53495979,12.09806728,0.3210454
-19.53495979,12.14806747,0.3210454
-19.33496094,11.89806747,0.0710454
-19.33496094,11.94806671,0.0710454
-19.33496094,11.9980669,0.1210454
-19.48496056,11.89806747,0.37104541
-19.43496132,12.04806709,0.27104539
-19.33496094,11.94806671,0.27104539
-19.38496017,11.94806671,0.3210454
-19.33496094,12.04806709,0.27104539
-19.38496017,12.14806747,0.0710454
-19.33496094,12.14806747,0.0710454
-19.43496132,12.14806747,0.3210454
-19.48496056,12.2480669,0.3210454
-19.38496017,12.14806747,0.27104539
-19.38496017,12.2480669,0.27104539
-19.38496017,12.34806728,0.0710454
-19.38496017,12.39806747,0.0710454
-19.18496132,11.89806747,-0.2789546
-19.18496132,11.9980669,-0.32895461
-19.28495979,12.04806709,-0.1789546
-19.28495979,12.04806709,-0.0289546
-19.18496132,12.14806747,-0.0289546
-18.98496056,11.89806747,-0.1289546
-18.93496132,11.89806747,-0.1789546
-18.98496056,11.89806747,-0.0789546
-18.93496132,12.14806747,-0.37895459
-19.28495979,12.04806709,0.0710454
-19.28495979,11.9980669,0.1210454
-19.13496017,12.04806709,0.0210454
-19.28495979,11.94806671,0.2210454
-19.23496056,11.89806747,0.27104539
-19.28495979,11.89806747,0.3210454
-19.28495979,11.94806671,0.3210454
-19.23496056,11.9980669,0.2210454
-19.18496132,11.89806747,0.2210454
-19.18496132,12.09806728,0.0210454
-19.28495979,12.09806728,0.3210454
-19.08496094,11.9980669,0.2210454
-18.98496056,11.89806747,0.2210454
-19.13496017,12.34806728,-0.37895459
-19.28495979,12.29806709,-0.1289546
-19.23496056,12.29806709,-0.0289546
-19.18496132,12.34806728,-0.0289546
-19.23496056,12.54806709,-0.1789546
-19.28495979,12.54806709,-0.0289546
-19.18496132,12.54806709,-0.0289546
-19.18496132,12.59806728,-0.1789546
-19.18496132,12.59806728,-0.0289546
-19.18496132,12.64806747,-0.0289546
-19.08496094,12.29806709,-0.32895461
-19.08496094,12.39806747,-0.37895459
-18.98496056,12.34806728,-0.37895459
-18.98496056,12.39806747,-0.37895459
-18.93496132,12.44806671,-0.37895459
-19.03495979,12.4980669,-0.37895459
-19.03495979,12.54806709,-0.37895459
-19.08496094,12.64806747,-0.37895459
-18.98496056,12.54806709,-0.32895461
-18.93496132,12.54806709,-0.37895459
-18.98496056,12.54806709,-0.2789546
-18.93496132,12.59806728,-0.2789546
-18.93496132,12.64806747,-0.2789546
-19.08496094,12.4980669,-0.1789546
-19.08496094,12.54806709,-0.1789546
-19.03495979,12.54806709,-0.1789546
-19.08496094,12.59806728,-0.1789546
-18.93496132,12.64806747,-0.1789546
-19.58496094,12.04806709,0.4710454
-19.58496094,11.9980669,0.5710454
-19.58496094,12.04806709,0.5710454
-19.63496017,12.09806728,0.5710454
-19.58496094,12.09806728,0.5710454
-19.43496132,11.89806747,0.4710454
-19.48496056,11.94806671,0.5710454
-19.43496132,11.9980669,0.4710454
-19.48496056,11.9980669,0.5710454
-19.43496132,12.04806709,0.52104539
-19.33496094,11.94806671,0.52104539
-19.38496017,11.9980669,0.4710454
-19.38496017,11.9980669,0.52104539
-19.33496094,11.9980669,0.52104539
-19.33496094,12.04806709,0.52104539
-19.48496056,11.89806747,0.77104539
-19.48496056,12.04806709,0.77104539
-19.38496017,11.89806747,0.67104542
-19.48496056,12.09806728,0.52104539
-19.33496094,12.14806747,0.52104539
-19.68496132,11.94806671,0.8210454
-19.58496094,11.94806671,0.8210454
-19.53495979,11.89806747,0.8210454
-19.63496017,11.89806747,1.0710454
-19.63496017,11.94806671,1.0710454
-19.63496017,11.9980669,1.0710454
-19.63496017,12.04806709,1.02104545
-19.58496094,11.94806671,1.0710454
-19.58496094,11.89806747,1.12104535
-19.53495979,11.9980669,1.0710454
-19.53495979,12.04806709,1.0710454
-19.63496017,12.09806728,0.8210454
-19.68496132,12.09806728,1.0710454
-19.63496017,12.09806728,1.02104545
-19.53495979,12.09806728,1.0710454
-19.53495979,12.14806747,1.0710454
-19.48496056,11.9980669,0.97104537
-19.43496132,11.9980669,0.97104537
-19.38496017,11.9980669,0.8210454
-19.33496094,12.04806709,0.97104537
-19.48496056,11.94806671,1.02104545
-19.43496132,11.89806747,1.02104545
-19.43496132,11.94806671,1.12104535
-19.43496132,11.9980669,1.02104545
-19.48496056,12.04806709,1.12104535
-19.38496017,11.9980669,1.02104545
-19.33496094,12.09806728,0.97104537
-19.23496056,11.94806671,0.52104539
-19.23496056,12.04806709,0.52104539
-19.13496017,11.94806671,0.42104539
-19.18496132,11.94806671,0.52104539
-19.18496132,11.9980669,0.4710454
-19.23496056,11.89806747,0.77104539
-19.23496056,11.9980669,0.77104539
-19.23496056,12.04806709,0.77104539
-19.28495979,12.09806728,0.52104539
-19.08496094,11.89806747,0.4710454
-19.08496094,11.94806671,0.42104539
-19.08496094,11.94806671,0.52104539
-18.98496056,11.89806747,0.4710454
-19.03495979,11.89806747,0.67104542
-19.08496094,11.89806747,0.72104537
-19.28495979,11.94806671,0.97104537
-19.28495979,11.9980669,0.97104537
-19.23496056,11.9980669,0.97104537
-19.18496132,11.94806671,0.92104542
-19.18496132,11.9980669,0.97104537
-19.28495979,11.89806747,1.12104535
-19.23496056,12.04806709,1.0710454
-19.18496132,11.94806671,1.02104545
-19.13496017,11.94806671,1.02104545
-19.23496056,12.09806728,1.17104542
-19.18496132,12.09806728,1.0710454
-19.08496094,11.94806671,0.87104541
-19.03495979,11.89806747,0.92104542
-19.08496094,11.9980669,0.97104537
-19.03495979,12.04806709,0.92104542
-19.03495979,12.04806709,0.97104537
-18.98496056,11.89806747,1.12104535
-19.08496094,12.09806728,1.02104545
-19.03495979,12.09806728,1.12104535
-18.93496132,12.14806747,1.0710454
-22.08496094,13.09806728,-1.57895458
-21.83496094,13.19806671,-1.57895458
-21.88496017,13.2480669,-1.22895455
-21.78495979,13.14806747,-1.22895455
-21.78495979,13.19806671,-1.22895455
-21.73496056,13.29806709,-1.52895463
-21.68496132,13.39806747,-1.22895455
-21.33496094,13.44806671,-1.27895463
-21.73496056,12.7480669,-0.4289546
-21.73496056,13.14806747,-0.87895459
-21.78495979,13.19806671,-0.87895459
-21.73496056,13.39806747,-1.1789546
-21.78495979,13.34806728,-0.87895459
-21.73496056,13.44806671,-0.87895459
-21.73496056,13.39806747,-0.77895463
-21.68496132,12.84806728,-0.47895461
-21.58496094,12.79806709,-0.47895461
-21.63496017,13.04806709,-0.57895458
-21.58496094,13.14806747,-0.97895461
-21.68496132,13.44806671,-1.02895463
-21.58496094,13.29806709,-1.1789546
-21.63496017,13.39806747,-0.97895461
-21.33496094,13.34806728,-1.1789546
-21.53495979,13.14806747,-0.72895461
-21.58496094,13.09806728,-0.52895463
-21.68496132,13.29806709,-0.77895463
-21.68496132,13.34806728,-0.77895463
-21.53495979,13.29806709,-0.72895461
-22.08496094,13.69806671,-1.77895463
-21.78495979,14.2480669,-1.87895465
-22.03495979,14.19806671,-1.32895458
-21.73496056,13.89806747,-1.52895463
-21.63496017,13.59806728,-1.52895463
-21.63496017,13.94806671,-1.47895455
-21.73496056,13.4980669,-0.87895459
-21.78495979,13.7480669,-0.9289546
-21.78495979,13.54806709,-0.72895461
-21.73496056,13.64806747,-0.72895461
-21.73496056,13.59806728,-0.6789546
-21.83496094,13.54806709,-0.52895463
-21.78495979,13.4980669,-0.52895463
-21.78495979,13.59806728,-0.52895463
-21.78495979,14.19806671,-0.87895459
-21.88496017,14.09806728,-0.77895463
-21.83496094,14.19806671,-0.77895463
-21.68496132,13.4980669,-1.1789546
-21.63496017,13.54806709,-1.02895463
-21.58496094,13.4980669,-1.1789546
-21.63496017,13.4980669,-0.9289546
-21.68496132,13.59806728,-0.87895459
-21.68496132,13.64806747,-0.87895459
-21.58496094,13.59806728,-0.9289546
-21.53495979,13.69806671,-0.87895459
-21.43496132,13.4980669,-1.1789546
-21.33496094,13.54806709,-1.1789546
-21.38496017,13.59806728,-1.02895463
-21.38496017,13.69806671,-0.82895458
-21.33496094,13.69806671,-0.87895459
-21.68496132,13.4980669,-0.77895463
-21.63496017,13.54806709,-0.77895463
-21.63496017,13.7480669,-0.6789546
-21.58496094,13.69806671,-0.72895461
-21.53495979,13.7480669,-0.77895463
-21.53495979,13.7480669,-0.72895461
-21.53495979,13.7480669,-0.6789546
-21.53495979,13.84806728,-0.77895463
-21.53495979,13.69806671,-0.52895463
-21.53495979,13.7480669,-0.52895463
-21.43496132,13.64806747,-0.77895463
-21.48496056,13.79806709,-0.72895461
-21.43496132,13.79806709,-0.77895463
-21.48496056,13.84806728,-0.6789546
-21.43496132,13.7480669,-0.47895461
-21.48496056,13.79806709,-0.52895463
-21.63496017,13.94806671,-0.82895458
-21.33496094,13.94806671,-0.82895458
-21.38496017,14.2480669,-0.87895459
-21.58496094,13.94806671,-0.72895461
-21.53495979,14.19806671,-0.77895463
-21.68496132,14.09806728,-0.52895463
-21.68496132,14.19806671,-0.52895463
-21.48496056,13.89806747,-0.6789546
-21.48496056,14.04806709,-0.77895463
-21.33496094,13.9980669,-0.6789546
-21.43496132,13.94806671,-0.52895463
-21.48496056,13.9980669,-0.47895461
-21.33496094,13.94806671,-0.52895463
-21.38496017,14.04806709,-0.52895463
-21.33496094,13.9980669,-0.52895463
-21.48496056,14.09806728,-0.6789546
-21.48496056,14.14806747,-0.6789546
-21.33496094,14.2480669,-0.6789546
-21.18496132,13.39806747,-1.4289546
-21.13496017,13.39806747,-1.4289546
-21.08496094,13.39806747,-1.4289546
-21.08496094,13.44806671,-1.4289546
-21.03495979,13.39806747,-1.37895465
-20.73496056,12.84806728,-1.6789546
-20.58496094,12.69806671,-1.6789546
-20.53495979,12.7480669,-1.62895465
-20.78495979,12.7480669,-1.47895455
-20.73496056,12.69806671,-1.4289546
-20.73496056,12.7480669,-1.22895455
-20.63496017,12.69806671,-1.37895465
-20.63496017,12.69806671,-1.22895455
-20.63496017,12.7480669,-1.22895455
-20.68496132,12.79806709,-1.22895455
-20.73496056,12.79806709,-1.12895465
-20.78495979,12.79806709,-0.97895461
-20.73496056,12.79806709,-0.97895461
-20.68496132,12.69806671,-1.12895465
-20.68496132,12.7480669,-0.97895461
-20.63496017,12.69806671,-0.97895461
-20.63496017,12.7480669,-0.97895461
-20.63496017,12.69806671,-0.82895458
-20.68496132,12.79806709,-0.97895461
-20.63496017,12.79806709,-0.97895461
-20.58496094,12.7480669,-0.97895461
-20.53495979,12.69806671,-0.97895461
-20.58496094,12.79806709,-0.82895458
-20.63496017,12.7480669,-0.72895461
-20.68496132,12.79806709,-0.72895461
-20.63496017,12.79806709,-0.72895461
-20.53495979,12.69806671,-0.72895461
-20.53495979,12.7480669,-0.72895461
-20.63496017,12.7480669,-0.57895458
-20.58496094,12.7480669,-0.52895463
-20.58496094,12.69806671,-0.4289546
-20.58496094,12.7480669,-0.4289546
-20.53495979,12.7480669,-0.47895461
-20.58496094,12.79806709,-0.47895461
-21.13496017,13.79806709,-1.72895455
-20.98496056,13.7480669,-1.6789546
-21.28495979,13.4980669,-1.47895455
-21.28495979,13.64806747,-1.47895455
-21.23496056,13.4980669,-1.27895463
-21.13496017,13.59806728,-1.27895463
-21.18496132,13.7480669,-1.4289546
-21.18496132,13.79806709,-1.4289546
-21.18496132,13.84806728,-1.47895455
-21.18496132,13.7480669,-1.22895455
-21.18496132,13.79806709,-1.22895455
-20.98496056,13.59806728,-1.22895455
-21.08496094,13.69806671,-1.22895455
-21.03495979,13.84806728,-1.22895455
-20.98496056,13.69806671,-1.22895455
-20.98496056,13.7480669,-1.22895455
-20.98496056,13.79806709,-1.22895455
-21.18496132,13.9980669,-1.62895465
-21.18496132,14.04806709,-1.22895455
-20.98496056,13.94806671,-1.4289546
-21.08496094,13.9980669,-1.22895455
-21.08496094,14.09806728,-1.22895455
-21.03495979,14.2480669,-1.32895458
-20.98496056,14.09806728,-1.22895455
-20.88496017,13.79806709,-1.6789546
-20.83496094,13.84806728,-1.6789546
-20.63496017,13.4980669,-1.62895465
-20.63496017,13.54806709,-1.6789546
-20.63496017,13.64806747,-1.6789546
-20.58496094,13.54806709,-1.62895465
-20.88496017,13.64806747,-1.22895455
-20.73496056,13.59806728,-1.22895455
-20.88496017,13.84806728,-1.52895463
-20.73496056,13.69806671,-1.22895455
-20.53495979,13.64806747,-1.32895458
-20.83496094,14.09806728,-1.22895455
-20.83496094,14.19806671,-1.22895455
-20.53495979,13.89806747,-1.32895458
-20.53495979,13.94806671,-1.32895458
-20.58496094,14.09806728,-1.47895455
-20.53495979,14.09806728,-1.4289546
-20.53495979,14.09806728,-1.27895463
-20.58496094,14.2480669,-1.37895465
-20.53495979,14.19806671,-1.32895458
-20.58496094,14.2480669,-1.22895455
-21.28495979,13.59806728,-1.02895463
-21.18496132,13.59806728,-1.1789546
-21.18496132,13.64806747,-1.1789546
-21.13496017,13.64806747,-1.1789546
-21.13496017,13.84806728,-1.12895465
-21.23496056,13.69806671,-0.97895461
-21.23496056,13.7480669,-0.97895461
-21.23496056,13.84806728,-0.87895459
-21.18496132,13.69806671,-0.87895459
-21.18496132,13.7480669,-0.82895458
-21.13496017,13.79806709,-0.9289546
-21.13496017,13.79806709,-0.87895459
-20.93496132,13.64806747,-1.1789546
-20.93496132,13.64806747,-1.12895465
-21.03495979,13.84806728,-1.1789546
-20.93496132,13.69806671,-1.12895465
-21.08496094,13.79806709,-0.97895461
-21.18496132,13.84806728,-0.6789546
-21.28495979,13.79806709,-0.52895463
-21.08496094,13.69806671,-0.72895461
-21.08496094,13.84806728,-0.52895463
-21.03495979,13.84806728,-0.52895463
-20.93496132,13.7480669,-0.52895463
-20.93496132,13.84806728,-0.47895461
-21.28495979,13.89806747,-0.87895459
-21.28495979,13.9980669,-0.87895459
-21.23496056,13.9980669,-0.82895458
-21.23496056,14.09806728,-0.82895458
-21.23496056,14.14806747,-0.82895458
-21.18496132,14.19806671,-0.82895458
-21.03495979,13.94806671,-1.12895465
-20.93496132,13.89806747,-1.1789546
-20.93496132,13.94806671,-1.1789546
-20.98496056,14.09806728,-1.1789546
-20.98496056,14.2480669,-1.1789546
-21.03495979,14.09806728,-0.87895459
-21.03495979,14.2480669,-0.97895461
-20.98496056,14.09806728,-0.97895461
-21.28495979,13.89806747,-0.72895461
-21.13496017,13.94806671,-0.6789546
-21.23496056,13.9980669,-0.52895463
-21.18496132,14.2480669,-0.52895463
-21.13496017,14.2480669,-0.52895463
-20.93496132,14.04806709,-0.6789546
-21.08496094,14.04806709,-0.47895461
-20.88496017,13.59806728,-1.1789546
-20.83496094,13.64806747,-1.12895465
-20.83496094,13.64806747,-1.07895458
-20.78495979,13.7480669,-1.12895465
-20.73496056,13.7480669,-1.07895458
-20.73496056,13.79806709,-1.07895458
-20.58496094,13.59806728,-1.12895465
-20.68496132,13.79806709,-1.12895465
-20.58496094,13.69806671,-1.12895465
-20.53495979,13.69806671,-1.12895465
-20.88496017,13.94806671,-1.1789546
-20.88496017,13.94806671,-1.12895465
-20.83496094,14.19806671,-1.07895458
-20.73496056,14.14806747,-1.1789546
-20.78495979,14.09806728,-1.07895458
-20.78495979,14.19806671,-1.07895458
-20.68496132,14.14806747,-1.12895465
-20.63496017,14.19806671,-1.12895465
-20.63496017,14.2480669,-1.12895465
-20.58496094,14.14806747,-1.12895465
-20.53495979,14.14806747,-1.1789546
-20.58496094,14.09806728,-1.07895458
-20.53495979,14.09806728,-1.07895458
-20.53495979,14.19806671,-1.12895465
-20.83496094,14.04806709,-0.72895461
